,Unnamed: 0,risk_tolerance,investment_experience,liquidity_needs,platform,time_spent,instrument_type_first_traded,first_deposit_amount,time_horizon,user_id,chunked
1562,1562,0,0,2,1,4.93575,2,10.0,0,f005a59a2577a27216601b8dc38d71bd,1
1563,1563,1,1,2,0,0.0,2,150.0,2,e4edbcb6808ecf07eb5b357740ce272b,0
1564,1564,1,1,2,0,41.16355,2,200.0,0,0553af5542aa8396bfb712eb993b42e8,0
1565,1565,0,0,2,1,10.5645166667,2,100.0,0,21ad09124e7c1a3b745d0b9387249825,1
1566,1566,1,0,2,1,2.1709,2,100.0,0,fd68e2d346e2614b529faabfb475135b,0
1567,1567,0,1,0,-1,43.4163166667,2,1000.0,2,f9ff23f46db0070667e017b3b40f6061,0
1568,1568,0,1,2,1,27.1802833333,2,200.0,1,56a99ed2095773c5675b6819f481e9a3,1
1569,1569,0,0,1,1,12.2600333333,2,1000.0,0,cefb6f885f4a8bb2a3ec49a71a2a45f9,0
1570,1570,1,0,2,-1,144.26035,2,1.5,2,5ce67f8b1d04724a79f70c5719d65bbf,0
1571,1571,1,0,2,1,0.0,2,250.0,0,4577e57b44695ea7ab71ad11c1a7708e,0
1572,1572,1,1,2,-1,8.59226666667,2,500.0,2,6f727ae3ac6cf2a73618c9414ae69a42,0
1573,1573,0,1,0,1,14.6422,2,20.0,2,be5c785520d18e4fd14b1f8c59ff641a,1
1574,1574,0,1,2,-1,14.17955,2,15.0,0,8008cc58ba83b92e2c7e920031551a76,0
1575,1575,0,0,2,-1,23.2419833333,2,5.0,0,4bce9748a0386c0baf4130685c559f99,1
1576,1576,1,0,2,0,35.40575,3,20.0,0,29632bdb59461f00fbbaff0876d4c0fe,0
1577,1577,0,2,1,1,29.4447833333,2,2000.0,0,e4de192ba94f15ce25eba6d019e59b49,0
1578,1578,1,2,2,1,11.505783333299998,2,100.0,2,2e173611741e749304f4e33a7e71a485,0
1579,1579,1,1,1,1,197.2208,2,50.0,1,8a894480b3d912b5fbc6f4cc833beb32,1
1580,1580,0,1,2,1,15.700166666700001,5,200.0,0,6524cf045b9a91c6dd4e51761dd10e4f,1
1581,1581,1,2,2,1,17.0248166667,5,1500.0,2,522e8c5e4a30d04fcecc8023dc791d60,0
1582,1582,0,0,2,1,42.579366666700004,2,25.0,0,a6b350140e315c663e7342bbeceeb3ee,1
1583,1583,1,2,2,0,0.0,2,500.0,2,0b86d082471b95bd3d8352da4e27f089,0
1584,1584,1,0,2,1,0.0,2,500.0,2,334785ac8cd106f62abd59947644f92a,0
1585,1585,1,0,2,-1,27.167916666700002,2,25.0,0,da52da16311431b8702776a89b7209dc,1
1586,1586,0,0,2,1,0.0,2,10.0,0,6640dc81ad8d0515f1d2ca2dcb37ac46,0
1587,1587,1,1,2,-1,13.0686166667,3,20.0,2,195478940bea5e8242ce2e199e797e36,0
1588,1588,0,2,2,-1,125.0577,5,50.0,2,d99ba967a9bce768cd7d8861ed237e5d,0
1589,1589,1,1,1,1,5.736033333330001,5,50.0,0,4c47d19c45d094b018698ef19cd70562,0
1590,1590,1,0,2,-1,15.97565,2,10.0,0,11b356590aa9d41144c969baaefb30e5,1
1591,1591,1,0,2,-1,16.9507333333,2,25.0,0,c9005882fd3f4dc46ee736766789ddca,1
1592,1592,0,1,2,1,1.446,2,170.0,0,b516ef4ec5fb50b39ce6387b9775a362,1
1593,1593,1,0,2,1,0.0,2,25.0,2,93a8addf395e5ac7009cda5d10501052,1
1594,1594,0,1,2,0,43.8154,7,50.0,1,c089a1870fe50d485ae8d5c1df4e4fee,0
1595,1595,0,0,0,1,27.1062,2,100.0,0,20be3c3d1d3053e30ad025b5c253abfc,0
1596,1596,0,0,2,1,538.77995,2,1000.0,1,d5a5eab2df694ba292ab4ef446883e59,0
1597,1597,1,0,1,1,22.9157166667,2,20.0,0,eccb17ad9ff7c23dbb3bd3cf01f8f4e7,1
1598,1598,0,1,0,1,7.945316666669999,2,100.0,1,dac7255bba8527a5ddbafb28dc1b329e,0
1599,1599,1,2,2,1,0.0,2,25.0,2,e73838b584e6828da0278038dcf72b30,0
1600,1600,0,1,2,1,0.0,2,270.0,0,aeeb7ab0d814ca67f52ca5eba6834abf,0
1601,1601,0,1,2,0,430.135283333,2,100.0,0,a284533b1075679a48fe5c7b8b8c6249,0
1602,1602,1,1,2,1,0.0,2,100.0,1,b73e7ea17b71695d5ab00a3f82fada06,0
1603,1603,0,0,2,-1,15.7934,2,2.0,0,addf3eef939e8b3a35ef1ca2871b331e,1
1604,1604,1,0,2,1,3.55416666667,2,20.0,1,573318b599a5221f29a964f6c3ffee44,1
1605,1605,1,2,2,1,34.18685,2,100.0,2,9a7804a3eb002c39e61257393691c13e,1
1606,1606,1,2,2,1,0.0,2,500.0,2,adce5d8f723609440f1e47fb38f89bfa,0
1607,1607,1,0,2,1,0.0,2,10.0,0,b51b7a6860beff68291388c90014ad23,1
1608,1608,1,0,2,-1,17.5196333333,2,300.0,2,73c1874ba9e2f3dbd741b8598d03cd70,0
1609,1609,1,0,0,1,11.1263,2,500.0,0,ab3ebc5837116e21273218a28d8b3f3a,0
1610,1610,1,1,2,1,0.0,2,1000.0,0,871c2b6fe7720fe5adfce686dfc0c17d,0
1611,1611,1,1,2,0,25.7266833333,2,20.0,1,03a4fb235cbeb29b203036d160578cad,1
1612,1612,0,0,2,1,0.0,2,500.0,0,07f51b69a7b08761803bd5dce6d469fa,0
1613,1613,0,2,0,1,6.265416666669999,5,500.0,0,6e578d89ae34023fef1b2ea6f9cf8923,0
1614,1614,1,2,2,0,0.0,2,10.0,2,fc64864a668b5128ff09e443568b1ac3,0
1615,1615,1,1,2,-1,12.898933333299999,2,10.0,0,a18b4a7218e5ef7e6200fc280cf08864,1
1616,1616,1,1,2,1,0.0,7,100.0,0,f26088080dcccd9a00d0f0f72fad2b51,0
1617,1617,0,1,1,1,95.7411,2,500.0,2,7b445961f3cc5771fe7a9d5df225300b,0
1618,1618,1,2,1,0,8.06613333333,2,100.0,0,892c04682284f769f99bc1a67cc14bda,0
1619,1619,1,1,2,1,9.50293333333,2,1000.0,0,0848cc2b2b40bcf3748c33ac264d3156,0
1620,1620,1,0,2,1,0.0,2,25.0,2,b404e340bac56542aae98530288294d5,0
1621,1621,1,1,2,1,0.0,8,50.0,2,69607c89b9c3057b0f75f71f06fd46e3,1
1622,1622,1,0,0,1,8.11663333333,2,2000.0,2,39b7c24c2375e5f43f387334e5129f3f,0
1623,1623,1,1,2,1,4.28125,2,100.0,0,3937919aa9ffbc5ba5e51a678781e82c,1
1624,1624,1,2,2,0,0.0,7,109.0,2,d61831bc14cd079df1fe6158612230c4,0
1625,1625,1,1,2,-1,14.0757,2,500.0,0,7618393033d7792e8227837112e0b15b,0
1626,1626,1,2,2,0,0.0,2,50.0,1,8a03c29f1eff05547e3d4c6eb59ae831,0
1627,1627,1,1,2,-1,40.3737333333,2,50.0,1,d97a040df084b166206ca78c5a7a0f1f,1
1628,1628,1,1,2,0,3.1063,2,25.0,0,fc78fc5b995478e007c9302e209d4adf,0
1629,1629,0,0,2,-1,20.9556,2,15.0,0,6e6d5c958e82438989b28ea550eb6aba,1
1630,1630,0,1,1,1,32.9143333333,2,20.0,0,fc7fb28490ca097e9c091f155e7dd1c5,1
1631,1631,1,3,2,1,139.829,2,1000.0,0,c9fdbca11acae6ec9c0da2a5962d27fd,0
1632,1632,1,0,1,1,15.914083333299999,2,100.0,1,3ff822d9c4733c6e0ddef4968edd45ee,0
1633,1633,0,1,2,1,0.0,2,20.0,0,c2ef9e911d86925b16a73d4733e4f236,1
1634,1634,1,0,2,1,5.03668333333,2,100.0,0,00a9602e72eb34cb17aaad6ce62730b6,0
1635,1635,0,0,2,1,18.1654833333,2,100.0,1,46562eac9519b38218f341a45df54e1a,1
1636,1636,1,2,2,1,0.0,2,1000.0,1,de8a04f65a7735168bd19ee4b353b369,0
1637,1637,1,0,2,1,6.845483333330001,2,100.0,0,f0d5f5b064f3769914c390ab86604db8,1
1638,1638,1,1,2,-1,15.7803833333,2,40.0,0,905195c0f6c22f3c99de5e35346fd1ca,0
1639,1639,1,2,2,0,0.0,5,200.0,2,69333230a653ca757ec9c926ee78d4b2,0
1640,1640,1,0,2,-1,169.43171666700002,2,500.0,1,fc3f0be5221526cdfe6777b2ebf59f65,0
1641,1641,1,1,2,1,15.4610666667,7,50.0,0,8c539e8061fa273aac9f2b560d57f447,1
1642,1642,1,1,2,-1,15.3168333333,2,10.0,1,1db1845598caddfac89ee40e2d781b38,0
1643,1643,1,2,2,1,0.0,2,2795.87,2,509f8456ff57c0583947fea7e249b4ad,0
1644,1644,0,1,2,1,4.13298333333,2,100.0,2,d9b8aad1d2748cf9a8dcff3a94525557,0
1645,1645,1,0,2,-1,14.19935,2,500.0,0,8e369e71dba505aeb1757026eb7bdba3,0
1646,1646,1,2,2,-1,19.36995,2,20.0,1,8d7f3e8ce02ac2084186ff1cbbbb62a4,0
1647,1647,1,1,2,1,0.0,2,10.0,0,7352e0ca37c0df83000c2ed14f2e8c02,1
1648,1648,0,1,2,1,13.3733666667,2,100.0,2,5827057471a905c3ad2b9c0c78751ef4,0
1649,1649,1,1,2,-1,9.74585,5,200.0,2,6aa40aefb6b4e14ab602360d1cb1673b,0
1650,1650,0,0,2,-1,13.28325,2,50.0,1,e55d08469812d8e24b060169c362b4fa,0
1651,1651,0,0,2,-1,0.0,2,400.0,0,d0050e9611a5c5718fa1dc43303d9b71,0
1652,1652,1,1,2,-1,45.7421166667,5,5000.0,0,2df471e2d709967fcbfc392e8e17fc4d,0
1653,1653,1,2,1,1,14.2055,2,200.0,0,031364dc32dadd4e487664aa28851c8c,0
1654,1654,1,2,2,1,50.95515,2,1000.0,0,e3cd6fd5f8a4dff3af79db7f72e83f44,0
1655,1655,1,0,2,1,28.1613333333,2,1.0,0,d0233f73d43a02ff3416f9fcbac1f97a,0
1656,1656,1,1,2,-1,27.0221166667,2,500.0,0,b0b2f65807aeb25c82ff51adc4871efa,0
1657,1657,0,1,1,1,59.3646166667,8,20.0,0,d83c7bad31551b12322025f106bd5352,1
1658,1658,0,0,0,1,25.8540666667,2,200.0,0,5bcd659135fa765d0f81824a429d4829,0
1659,1659,0,1,2,1,0.0,2,1000.0,0,c908f7c24382fea9308d7a5d8a1593fb,1
1660,1660,0,0,2,1,13.2469833333,2,1000.0,1,d6aa8bab8426d919d58b8718a7adf4b0,0
1661,1661,0,0,2,1,26.0505666667,2,100.0,2,cea2ec748c6aa25ca2ab56c3a6a39299,0
1662,1662,-1,2,2,1,16.949816666700002,2,15.0,0,904756586c71305cc4cad1324731ee75,1
1663,1663,0,1,2,-1,17.78155,2,500.0,0,bd49d5fdcaf6278e95803bea587ffe3e,0
1664,1664,1,0,2,1,49.8931833333,2,1583.94,1,b3e2d45b03bbeaf13414a0e1e3416a3d,0
1665,1665,1,1,2,-1,43.1531,2,40.0,1,c0eb9d1466bd8e338cefe499882ad91b,0
1666,1666,0,2,2,1,229.217933333,2,5.0,1,faddda47fe6da8c8d2a1e7962d916177,0
1667,1667,0,1,2,1,3.81,2,10.0,0,a983b8a60a5f249c8854e2a22cbbf320,0
1668,1668,1,1,2,1,14.1401,2,100.0,0,4db3f04665e5c8ea968165a4a86a44a6,0
1669,1669,1,2,2,-1,11.4277,2,2000.0,1,d8615da662fe8cc90b733d852d1e8fe7,0
1670,1670,1,0,1,1,1.35953333333,2,45.0,0,8aebd6554acbd85f638432c4efd168f2,1
1671,1671,1,1,2,1,0.0,2,500.0,2,d9f291f517e31ed64ee34d360acf31d5,0
1672,1672,1,0,2,1,618.604816667,2,21.54,0,aa70741d63a29a6ad184a56430331d46,0
1673,1673,1,2,2,-1,10.34125,2,150.0,2,f6448c7b004b018602f5744648aaeb91,0
1674,1674,1,0,2,-1,9.07578333333,2,50.0,2,c2be4586a9901e9fbb10a30eb5b3e0cd,0
1675,1675,1,0,2,1,11.08505,2,23.48,0,e7b20c188ac1fa60497dc415091d62f0,1
1676,1676,0,1,2,1,0.0,2,800.0,0,a53c7f05ecf723f6e3523afce285e229,0
1677,1677,1,2,1,1,18.7509833333,5,400.0,2,607be613a930a9f4c5fa16965f0f1670,0
1678,1678,1,1,2,1,0.0,2,141.0,1,2484b3c88f2c7895c701c91288376e4b,0
1679,1679,1,1,2,1,0.0,2,100.0,0,6cacf2167ec120e1719f7f10b093c763,0
1680,1680,-1,1,2,0,24.2745333333,2,20.0,0,69e3339188bdff00cc04162e6849b7d8,0
1681,1681,1,1,2,-1,23.695183333299997,2,50.0,0,f104992bbe3a8c95233ba21bd57cab14,1
1682,1682,0,0,2,1,63.4742833333,2,100.0,0,20b911d5264ed38c9ef0b5b0e5394613,0
1683,1683,1,0,2,-1,19.6649,8,10.0,0,c5894158af2a2d33fd179f3e40475713,0
1684,1684,1,1,2,1,19.7159166667,2,1000.0,2,34799cf3993e9416c275f3b2279baf77,0
1685,1685,1,1,2,1,8.124533333330001,2,100.0,0,e8a890551e06f0e712cc7e8f46ae1c8a,0
1686,1686,1,2,0,1,23.7776,2,2000.0,1,014b8cd55763d4ab632e7ab4145d83b2,0
1687,1687,1,1,2,1,9.11316666667,2,50.0,2,df8f9ee1c9b6f54cb88f7c5f9aa6c1d5,1
1688,1688,-1,3,2,1,15.21985,2,20000.0,0,2d47c4fc42b252f3458820eb0c5b0306,0
1689,1689,0,1,2,-1,16.1849666667,2,105.0,2,0552ea4f7d73afc28fe9e5687fe28332,1
1690,1690,1,1,2,0,97.0662333333,2,500.0,0,5ff10f016e583caecf69266c4db698fd,0
1691,1691,1,0,2,1,41.6773833333,2,50.0,0,ac95dab338a6bd972bd1d6f00baaa540,1
1692,1692,1,0,2,1,11.982116666700001,2,50.0,2,f6e8c723f89b5455cfda044677332cf7,0
1693,1693,1,0,2,1,63.8032833333,2,30.0,1,8e293ed10381be2d11f32c2f4f890378,1
1694,1694,1,1,1,1,20.8375833333,2,150.0,2,6788af99d5b6bed34fe39b50e5c8933f,0
1695,1695,0,1,2,1,54.2238833333,2,50.0,0,fe5f2aa812841ab93e55d028cc8b502d,0
1696,1696,1,0,1,1,138.568666667,1,10.0,0,dd2b18edcf83a6a74780d2a2662ccbd6,1
1697,1697,1,2,2,1,48.5628166667,2,100.0,2,a8345e4336d27c6c8a07abcd9021b767,0
1698,1698,1,1,2,-1,35.0291833333,2,140.0,2,afb84b83ff1777d42883603ae7d336ad,0
1699,1699,1,1,0,1,20.9483666667,2,1.0,2,7a88f40721072a8e4fdc8ebbaf3f5390,0
1700,1700,1,0,2,1,0.0,2,100.0,2,3d24b1df992040f99b2121e4a1e647ef,1
1701,1701,1,1,2,1,0.0,8,50.0,2,c6bebbcabbfb25e0ba75458fb236ea71,0
1702,1702,1,1,2,1,1.65095,2,10.0,0,3c4349057d2bd7c5fe5505f5ff127d9b,1
1703,1703,1,0,2,1,34.6202,2,100.0,2,ed874c32241de00598004ad3fe8f0c32,1
1704,1704,0,0,2,1,55.56085,2,1.0,2,247fe2595cbe48a503c4c83251a7f17a,0
1705,1705,-1,1,2,-1,22.4860666667,2,50.0,0,80cd34e109b9af6b981f128dc7f0d62d,1
1706,1706,1,2,1,-1,6.988433333330001,2,250.0,2,ffa12d2f97e310910291f9b26fb2318d,0
1707,1707,1,2,1,1,0.0,2,100.0,0,ce6b0196f5b115627a23df5a16f05226,1
1708,1708,1,1,2,1,0.0,2,500.0,0,b17c092c33973297c220953f1de1e49f,0
1709,1709,1,2,2,-1,314.366966667,2,2000.0,2,e55b218893add639103baa3abd90e588,0
1710,1710,1,0,2,1,0.0,2,500.0,1,475f514fe6fe5b5925949382282c795a,0
1711,1711,0,1,1,1,21.5773166667,2,200.0,1,a9ec3a2c640c0526079ee83a084bd2af,0
1712,1712,1,1,2,1,14.89785,2,1000.0,0,fc55714b01b6e546e4814fcf81abd9e2,0
1713,1713,0,1,1,1,0.281783333333,2,1000.0,1,7c81e997536d8d336b01c3ed53548c04,0
1714,1714,1,1,2,0,9.71563333333,2,300.0,1,45fbc75e3fa5c5883f21776bdb300174,1
1715,1715,1,1,1,1,4.26725,2,50.0,2,2c7767397fa1ba0c8ac232a8edd8ab9d,0
1716,1716,0,1,2,1,1.72223333333,2,100.0,0,e1dd425e85f578403bc267ed87a3feee,0
1717,1717,1,1,1,1,2.73515,2,1000.0,0,b12104640891079cf783f22eb36d0345,0
1718,1718,1,1,2,-1,35.0922333333,2,60.0,0,c444e16b3395db52076ec5cb6499b7fa,0
1719,1719,0,2,1,1,4.60155,2,2000.0,0,f226bcddeb3dbd5b4f6e6e28eba2e681,0
1720,1720,1,1,0,1,229.322716667,2,400.0,0,7e292e233366a37e60aa296cf243a07b,0
1721,1721,0,1,2,1,42.8211,2,100.0,0,0370e6b2e28722daaecfe4672281bbdd,1
1722,1722,0,1,2,-1,15.7453,2,1000.0,0,ee1b2b2c7a5f9e68668ce95dc69bb73e,1
1723,1723,1,1,0,1,13.7498333333,7,1000.0,0,c91ad52c693f40ec923bde39b9321a0d,0
1724,1724,0,0,2,-1,20.2337166667,2,50.0,1,4e89b6e47b54f09491e007b00b2db269,0
1725,1725,0,1,1,1,18.376283333299998,2,1.0,1,0d092733bed6b09804e662b4723f351c,1
1726,1726,1,0,1,1,74.4082,2,20.0,2,14b15bae031e52304c4dcb88e44e72c6,1
1727,1727,0,1,2,1,4.2734,2,200.0,2,b6a33c27902acc3849289c8b4ce5f3a6,0
1728,1728,1,2,2,1,5.1256833333300005,2,3000.0,0,f16694220bbfb359014b1eb9a013551b,0
1729,1729,0,0,2,1,21.86115,2,300.0,1,ed6b0a972f26cdda1b4f2dab23574bde,0
1730,1730,1,2,2,1,0.0,5,5000.0,2,36c92354b9644990b41127061d90519c,0
1731,1731,0,2,2,1,23.9209666667,2,0.07,2,16545224cf63fdfa0dad88d6d753e7f5,1
1732,1732,1,1,2,-1,5.454766666669999,2,200.0,2,2f60586396152b21cdabfd865edbf7c6,0
1733,1733,1,1,1,0,170.035716667,2,10.0,2,0fc11b794da5e2cf1bd61255d6e33f4c,0
1734,1734,1,0,2,1,12.8119166667,2,64.82,2,246dfc7c3894807a71b61dfc1a2b387a,0
1735,1735,0,0,1,1,12.603233333299999,2,20.0,1,03c626c3b7d8e26d110ba4b82431ae36,1
1736,1736,0,2,2,1,22.3968333333,5,12.0,2,77e2ac2568295a760470f47fa2932374,0
1737,1737,1,1,2,-1,27.24325,2,60.0,1,ced62a0de4ebb31cd1f58239c7f153a0,1
1738,1738,0,1,1,1,28.324816666700002,2,500.0,0,439501eafcd6e183267bde8abb7a922a,0
1739,1739,0,1,2,1,58.18675,2,20.0,0,221f713538c772e9be343e9508ad403a,0
1740,1740,1,1,2,1,3.30566666667,2,3000.0,2,c3330421da17fd9e74fe341db37a8d25,0
1741,1741,1,2,2,1,42.6197666667,2,200.0,2,2acdcff234b51a36c95e0e305abb9286,0
1742,1742,1,1,2,1,9.08363333333,2,500.0,1,0223c2fb378b9608505ceb6a83b9f26c,0
1743,1743,1,2,2,-1,11.1653833333,5,200.0,0,a56f99a7802e8d15fdd50cc47aad1411,0
1744,1744,1,1,2,1,87.4941166667,2,50.0,2,74c5498c211a5d13c1ce6db3f54adb9f,1
1745,1745,1,0,2,1,15.8645166667,2,20.0,0,59b2c0de2382b0c2975a8208e822ef48,1
1746,1746,0,1,0,1,1.59346666667,2,20.0,2,634c9ff73f320ee74f013b7609feb81f,1
1747,1747,1,1,2,-1,42.4485333333,2,50.0,0,f13fe0d92049983f3123f68f81a472a6,1
1748,1748,0,1,1,1,14.7313,8,10.0,2,264a63dd89fb2a0718608c42ababebbc,1
1749,1749,1,1,2,1,25.32185,2,125.0,2,9131a8a8aaa56c5f4df98dd1a88f2a7d,0
1750,1750,0,0,2,-1,24.2785833333,2,10.0,0,51594bda442ded134503aaf1e292a64d,0
1751,1751,1,0,2,0,0.0,2,250.0,0,1115a5e9e49015ea3eebf8d0a8cef386,0
1752,1752,0,1,1,1,0.44395,2,15.0,1,3620743c62d5274d64faf491a71cfc28,1
1753,1753,1,0,2,-1,186.79045,2,200.0,0,4f9b0bfebbf1e298e7c849279532bdd9,0
1754,1754,1,2,2,-1,16.3710666667,7,1.0,0,5caee3b4e0ccf82d5509cc84bdf5fcf5,0
1755,1755,1,0,2,1,25.0299166667,2,100.0,2,4395a01e851d1d027a3152720b193190,0
1756,1756,0,0,1,1,15.4700833333,2,20.0,0,36b4b86e39d648e358528729de635199,1
1757,1757,0,1,2,-1,3.81226666667,2,25.0,2,314f83c9a3abf7304e4b4093b127f5fb,1
1758,1758,1,1,2,1,3.67808333333,2,20.0,0,765fb6831dc2a1a5cd87656f88bf9197,1
1759,1759,1,1,2,1,12.58,2,50.0,0,6db67cf7f76620c8c1da2d73e3023a2a,0
1760,1760,1,0,2,1,33.4809333333,2,50.0,0,4c8b89630695ca0e91db8caf9085831d,0
1761,1761,0,0,2,1,0.0,2,100.0,2,f9261008daaa388d250cec0c3c18d836,0
1762,1762,1,0,2,1,0.0,2,600.0,1,8efaa672381c0451225e45672ef5090e,0
1763,1763,1,1,1,1,0.0,2,200.0,2,555ee70b3cf8e491230d37ec7bab3a6d,0
1764,1764,0,0,2,1,12.500183333299999,2,250.0,1,637a01a5fe1772b164863d422c454c3e,0
1765,1765,1,1,2,1,15.3317166667,2,300.0,0,ec46838b19bf1c1ec36e524a32d0c9b6,0
1766,1766,1,1,2,1,59.9072333333,2,20.0,2,49f418c86a8995bea8be33d869ab8add,0
1767,1767,1,1,2,-1,8.50755,2,100.0,2,b700b1797d43c084e38345a36b8d8ecc,0
1768,1768,1,1,2,-1,29.7468,2,105.0,2,be45bb512162e1f5961753f367619157,0
1769,1769,0,2,1,0,73.15918333329998,5,46.8,0,d40284e7826d6f321132d82fc990b091,0
1770,1770,1,1,1,1,11.490283333299999,2,300.0,0,d4b15bd0fdcd1000c36678ea53ea1be2,0
1771,1771,1,1,2,-1,14.841916666700001,2,100.0,1,1e2b1fc5b7f01205c6571d8d83d928da,0
1772,1772,1,1,2,1,25.7333,2,1000.0,0,74b8a2260a7d9e11901b72dcbd487dc6,0
1773,1773,1,0,2,-1,70.7794333333,6,30.0,0,be4644c41e11fcadac490d1109d772a8,0
1774,1774,0,1,2,-1,2.13266666667,7,100.0,2,f7dc9983a7e9d4cdba664363bd1a46e4,0
1775,1775,0,0,2,1,0.460683333333,2,15.0,0,6ee3ac51944a237b11bc809fc66458a7,1
1776,1776,0,0,2,1,0.0,2,1.0,0,4f5bc12eb9193f7c43a8d0d0631809ba,0
1777,1777,0,1,1,-1,0.0,2,100.0,0,e7ed7a77feb0cb7c438610358a8e1778,1
1778,1778,1,1,2,1,0.0,2,1000.0,0,d0b87e141200306d5ef0be2f1ca29488,0
1779,1779,0,0,1,0,6.70768333333,2,10.0,2,3b973727a8293314491730ca47e33411,1
1780,1780,1,1,2,-1,23.3682833333,2,1000.0,2,4408eed214bb8267fa6c5950fde89519,0
1781,1781,1,1,2,-1,67.98285,2,100.0,0,6926babc73f2c8b3ac91ebe962dca351,1
1782,1782,1,1,2,-1,17.7930833333,2,200.0,0,d93ed0c34f3026e75c40a4c3fbcf2f78,0
1783,1783,1,1,1,1,8.912866666669998,2,50.0,0,339783d1936c5d2d2213cd90c5db0555,0
1784,1784,1,2,1,1,588.6318,2,100.0,0,606c5594aee6dde1cf2df3db24f5a60d,0
1785,1785,1,1,2,-1,44.68935,7,20.0,1,495f1c2d7dd9156f4ed0c6936d0fec09,0
1786,1786,0,1,2,-1,64.6454333333,2,100.0,0,1a8d66727332fb16f70b0c125b462200,1
1787,1787,0,2,2,-1,141.649633333,2,50.0,2,0ff824eb0ef5d2165d125fc1918180c1,0
1788,1788,1,1,2,-1,5.25126666667,2,250.0,0,e7ada89ec552e06adbf55ae47bf1496a,0
1789,1789,0,0,2,1,194.4321,2,200.0,0,1bf70be54bc092d1eb433272bbdeaa58,0
1790,1790,0,1,1,1,4033.85341667,2,30.0,0,37c4c0e2dd8a7a5f2d61306b6dbdb258,1
1791,1791,1,1,2,1,0.0,2,25.0,0,dc3e180c8a64a1471fa4f1a40cbf8752,0
1792,1792,1,2,2,1,0.0,2,1000.0,2,eb15d6cabadd92aacbe903047aa0a392,0
1793,1793,0,0,2,-1,27.372866666700002,2,100.0,0,313cdbf89533dd9c0534626067bdd2eb,1
1794,1794,1,1,0,1,44.39595,2,38.68,1,eb0a55af70b92d4af9f3dc460b6fb0b9,1
1795,1795,1,1,2,1,0.0,2,50.0,1,87ea9424ecee613d02d46caf7fe661eb,1
1796,1796,1,1,2,-1,30.2980166667,2,5000.0,0,2dd81e0f82950d2e570dcc6a44c39729,0
1797,1797,-1,1,2,1,5.74616666667,2,20.0,0,0f6f5b105b2e69ded9945d0066ef29b5,0
1798,1798,0,1,2,1,0.0,2,50.0,0,dd2db59b9e9244616a3e50567877a7f7,0
1799,1799,1,1,2,1,0.0,5,50.0,1,ea064f36d7de0f429b7645903cc52df8,0
1800,1800,0,1,2,1,0.0,2,50.0,2,efaaa37ca2e99e7b335d4217ca8f8946,0
1801,1801,1,1,1,1,17.32635,2,10.0,0,43104bbb1d5108f25d6bbc711c0c5dff,0
1802,1802,0,1,1,1,19.5175166667,2,10.0,1,7d020f489b82ef29f015be8e0d22375f,0
1803,1803,1,0,2,-1,62.7748333333,5,50.0,0,13a6a8cbe68d518f9117b62da16ee08e,0
1804,1804,0,0,2,1,80.3715166667,2,25.0,0,72023f4bf019589b56f314bbd3812d42,1
1805,1805,1,0,2,-1,25.58285,7,20.0,0,43d058d860e89e403d6af5bcb9180cbc,1
1806,1806,1,0,2,0,271.4007,2,200.0,0,1872e03edd5a15905503cfbb8ea31545,0
1807,1807,0,0,2,1,9.1449,2,25.0,0,c839709fae3de019cdf71ecec2fc5c0c,0
1808,1808,0,2,1,0,83.5809333333,2,60.0,2,dba821ea3068cc28f69bb0d6688fc250,0
1809,1809,1,1,2,-1,9.78983333333,2,1000.0,2,db2871a2dfa5d8cd21d98d6932992e24,0
1810,1810,0,0,2,1,45.0910833333,2,50.0,2,f63548ea33f8ed5dd92ac4177d203b33,1
1811,1811,0,1,2,1,0.0,2,50.0,2,a34573133423a6571aedec0b4cd14598,1
1812,1812,1,2,2,-1,23.7068333333,5,1000.0,1,bba1f0941d9e5a283cf8b661f1331adc,0
1813,1813,1,2,2,1,12.225183333299999,2,100.0,0,2f2f538f18c8845e60ce8162406dbd98,0
1814,1814,1,2,2,1,47.6108166667,2,500.0,2,a9f138ae09776a2231e119ce983e682b,0
1815,1815,1,0,2,1,5.4125,2,5.0,2,6e4d96e5c29fd75bd5a161e65b3a2f8e,1
1816,1816,1,0,2,0,27.49915,8,25.0,0,a0c45c1fe25ff878030bb91d5e88dee7,0
1817,1817,1,0,1,1,20.4402166667,2,1500.0,0,6da87b35afce97a35e5085af31d8caaa,0
1818,1818,0,1,2,1,10.890766666700001,2,1000.0,0,275ec311416af52e20c97a40fbf360bd,0
1819,1819,1,1,2,1,0.0,2,250.0,0,7082ace269763c03e16a2adda1c3d540,0
1820,1820,1,2,2,1,26.41455,2,75.0,2,2b9385e0a83ab2d4475d3326e25502a3,0
1821,1821,0,1,2,-1,26.049766666700002,2,10.0,0,788a96c694de228a433d6f89dbccc234,1
1822,1822,1,1,2,-1,51.1892666667,2,1.0,2,0c87b96a4874710a3c72f413a6fe6e8c,0
1823,1823,1,1,1,0,17.1221,2,20.0,0,92db01f946310d0425b58666fcd16dd7,1
1824,1824,1,2,2,-1,0.0,2,1500.0,2,734becac03c9a23076de3071beded1e6,0
1825,1825,0,3,2,-1,64.7256333333,8,100.0,0,9c5024dc298a52531ee4e02c5ea7ce1b,0
1826,1826,1,0,2,1,42.584383333299996,2,250.0,2,2a9be4d11c90c5ac746bc42a5d975e27,0
